日期,品牌id,品牌名称,门店id,门店名称,城市,平台,GMV,商家实收,商家补贴,平台补贴,曝光人数,进店人数,下单人数,有效订单数,无效订单数
2019/12/22,4636,蛙小辣,2000555792,蛙小辣-虹口足球场店,上海,饿了么,1707,575,951,145,3333,244,29,29,1
2019/12/23,4636,蛙小辣,2000555792,蛙小辣-虹口足球场店,上海,饿了么,3658,1262,1983,359,4243,357,64,65,0
2019/12/24,4636,蛙小辣,2000555792,蛙小辣-虹口足球场店,上海,饿了么,2800,890,1586,241,3230,269,52,53,1
2019/12/25,4636,蛙小辣,2000555792,蛙小辣-虹口足球场店,上海,饿了么,3250,1189,1675,98,3692,306,55,55,2
2019/12/26,4636,蛙小辣,2000555792,蛙小辣-虹口足球场店,上海,饿了么,3147,1041,1761,90,3624,312,55,57,0
2019/12/27,4636,蛙小辣,2000555792,蛙小辣-虹口足球场店,上海,饿了么,3847,1348,2052,292,3433,265,61,69,0
2019/12/28,4636,蛙小辣,2000555792,蛙小辣-虹口足球场店,上海,饿了么,2490,842,1369,180,3070,230,43,44,1
2019/12/29,4636,蛙小辣,2000555792,蛙小辣-虹口足球场店,上海,饿了么,2579,933,1372,159,3180,244,41,43,2
2019/10/28,4636,蛙小辣,2001020019,蛙小辣-真如店,上海,饿了么,679,359,257,17,382,40,7,10,0
2019/10/29,4636,蛙小辣,2001020019,蛙小辣-真如店,上海,饿了么,799,295,426,58,736,113,13,15,0
2019/10/30,4636,蛙小辣,2001020019,蛙小辣-真如店,上海,饿了么,1896,644,1067,79,1986,276,33,35,1
2019/10/31,4636,蛙小辣,2001020019,蛙小辣-真如店,上海,饿了么,1426,424,871,13,1844,202,24,25,0
2019/11/1,4636,蛙小辣,2001020019,蛙小辣-真如店,上海,饿了么,888,281,515,16,2473,191,16,16,0
2019/11/2,4636,蛙小辣,2001020019,蛙小辣-真如店,上海,饿了么,1265,406,734,94,2558,172,23,23,0
2019/11/3,4636,蛙小辣,2001020019,蛙小辣-真如店,上海,饿了么,953,357,497,75,1883,149,16,15,1
2019/11/4,4636,蛙小辣,2001020019,蛙小辣-真如店,上海,饿了么,696,327,304,39,1474,141,11,13,1
2019/11/5,4636,蛙小辣,2001020019,蛙小辣-真如店,上海,饿了么,1026,412,521,52,1360,133,17,20,0
2019/11/6,4636,蛙小辣,2001020019,蛙小辣-真如店,上海,饿了么,1322,603,586,65,1520,157,18,28,1
2019/11/7,4636,蛙小辣,2001020019,蛙小辣-真如店,上海,饿了么,1378,540,682,77,1033,127,30,30,0
2019/11/8,4636,蛙小辣,2001020019,蛙小辣-真如店,上海,饿了么,1145,439,590,66,1323,147,18,19,0
2019/11/9,4636,蛙小辣,2001020019,蛙小辣-真如店,上海,饿了么,1170,421,629,73,1493,139,18,18,1
2019/11/10,4636,蛙小辣,2001020019,蛙小辣-真如店,上海,饿了么,697,262,369,57,1714,151,11,11,0
2019/11/11,4636,蛙小辣,2001020019,蛙小辣-真如店,上海,饿了么,1489,480,863,95,1593,148,24,25,0
2019/11/12,4636,蛙小辣,2001020019,蛙小辣-真如店,上海,饿了么,1070,379,577,70,1491,136,19,19,0
2019/11/13,4636,蛙小辣,2001020019,蛙小辣-真如店,上海,饿了么,1400,514,745,108,1276,123,21,23,0
2019/11/14,4636,蛙小辣,2001020019,蛙小辣-真如店,上海,饿了么,1284,450,705,104,1367,143,20,22,0
2019/11/15,4636,蛙小辣,2001020019,蛙小辣-真如店,上海,饿了么,844,253,504,63,1373,131,14,15,0
2019/11/16,4636,蛙小辣,2001020019,蛙小辣-真如店,上海,饿了么,1113,350,646,118,1636,128,18,20,0
2019/11/17,4636,蛙小辣,2001020019,蛙小辣-真如店,上海,饿了么,1161,404,639,137,1762,139,20,20,0
2019/11/18,4636,蛙小辣,2001020019,蛙小辣-真如店,上海,饿了么,1798,600,1016,160,1611,185,29,29,1
2019/11/19,4636,蛙小辣,2001020019,蛙小辣-真如店,上海,饿了么,1849,606,1052,198,2670,213,33,33,0
2019/11/20,4636,蛙小辣,2001020019,蛙小辣-真如店,上海,饿了么,2639,863,1506,236,3795,273,44,45,2
2019/11/21,4636,蛙小辣,2001020019,蛙小辣-真如店,上海,饿了么,2112,700,1191,210,3790,299,37,37,0
2019/11/22,4636,蛙小辣,2001020019,蛙小辣-真如店,上海,饿了么,2104,653,1227,235,3375,237,39,39,0
2019/11/23,4636,蛙小辣,2001020019,蛙小辣-真如店,上海,饿了么,4044,1333,2326,431,5268,415,62,65,1
2019/11/24,4636,蛙小辣,2001020019,蛙小辣-真如店,上海,饿了么,3876,1282,2229,358,5668,409,61,60,2
2019/11/25,4636,蛙小辣,2001020019,蛙小辣-真如店,上海,饿了么,4074,1291,2393,133,5603,426,66,66,0
2019/11/26,4636,蛙小辣,2001020019,蛙小辣-真如店,上海,饿了么,3743,1080,2314,59,4838,406,63,64,0
2019/11/27,4636,蛙小辣,2001020019,蛙小辣-真如店,上海,饿了么,4115,1073,2659,225,4118,332,74,74,0
2019/11/28,4636,蛙小辣,2001020019,蛙小辣-真如店,上海,饿了么,4522,1343,2751,353,3265,308,73,74,1
2019/11/29,4636,蛙小辣,2001020019,蛙小辣-真如店,上海,饿了么,4694,1347,2923,338,2887,284,77,78,0
2019/11/30,4636,蛙小辣,2001020019,蛙小辣-真如店,上海,饿了么,4348,1222,2715,359,3735,336,77,78,1
2019/12/1,4636,蛙小辣,2001020019,蛙小辣-真如店,上海,饿了么,3585,959,2322,261,3411,294,60,61,1
2019/12/2,4636,蛙小辣,2001020019,蛙小辣-真如店,上海,饿了么,4791,1372,2980,350,3425,323,81,83,1
2019/12/3,4636,蛙小辣,2001020019,蛙小辣-真如店,上海,饿了么,3863,1031,2467,300,2657,270,74,73,5
2019/12/4,4636,蛙小辣,2001020019,蛙小辣-真如店,上海,饿了么,4246,1362,2462,362,3154,274,73,75,1
2019/12/5,4636,蛙小辣,2001020019,蛙小辣-真如店,上海,饿了么,3823,1089,2381,263,2905,324,64,66,1
2019/12/6,4636,蛙小辣,2001020019,蛙小辣-真如店,上海,饿了么,3948,1107,2462,314,2992,371,70,72,1
2019/12/7,4636,蛙小辣,2001020019,蛙小辣-真如店,上海,饿了么,3362,1028,2017,265,3359,414,57,59,2
2019/12/8,4636,蛙小辣,2001020019,蛙小辣-真如店,上海,饿了么,3855,1158,2348,274,2842,351,64,64,0
2019/11/8,4636,蛙小辣,2001042552,蛙小辣-龙阳路店,上海,饿了么,936,140,743,0,672,71,15,16,0
2019/11/9,4636,蛙小辣,2001042552,蛙小辣-龙阳路店,上海,饿了么,442,30,368,14,925,59,6,8,0
2019/11/10,4636,蛙小辣,2001042552,蛙小辣-龙阳路店,上海,饿了么,887,81,718,5,994,72,16,16,0
2019/11/11,4636,蛙小辣,2001042552,蛙小辣-龙阳路店,上海,饿了么,461,93,324,5,882,59,7,8,0
2019/11/12,4636,蛙小辣,2001042552,蛙小辣-龙阳路店,上海,饿了么,276,98,154,2,1191,65,4,4,0
2019/11/13,4636,蛙小辣,2001042552,蛙小辣-龙阳路店,上海,饿了么,305,140,130,18,1716,96,5,5,0
2019/11/14,4636,蛙小辣,2001042552,蛙小辣-龙阳路店,上海,饿了么,800,392,321,63,2335,186,12,13,0
2019/11/15,4636,蛙小辣,2001042552,蛙小辣-龙阳路店,上海,饿了么,503,225,224,53,1021,63,9,9,0
2019/11/16,4636,蛙小辣,2001042552,蛙小辣-龙阳路店,上海,饿了么,473,206,213,41,1148,57,7,9,0
2019/11/17,4636,蛙小辣,2001042552,蛙小辣-龙阳路店,上海,饿了么,628,299,262,61,1258,73,10,10,0
2019/11/18,4636,蛙小辣,2001042552,蛙小辣-龙阳路店,上海,饿了么,630,263,301,47,1163,68,10,11,0
2019/11/19,4636,蛙小辣,2001042552,蛙小辣-龙阳路店,上海,饿了么,708,304,331,37,1003,71,11,11,0
2019/11/20,4636,蛙小辣,2001042552,蛙小辣-龙阳路店,上海,饿了么,867,428,345,53,1117,74,10,11,0
2019/11/21,4636,蛙小辣,2001042552,蛙小辣-龙阳路店,上海,饿了么,753,317,360,62,1091,72,13,13,0
2019/11/22,4636,蛙小辣,2001042552,蛙小辣-龙阳路店,上海,饿了么,730,277,378,46,1246,90,12,13,0
2019/11/23,4636,蛙小辣,2001042552,蛙小辣-龙阳路店,上海,饿了么,1054,475,464,87,1728,113,17,18,0
2019/11/24,4636,蛙小辣,2001042552,蛙小辣-龙阳路店,上海,饿了么,1238,592,511,123,1851,130,21,20,1
2019/11/25,4636,蛙小辣,2001042552,蛙小辣-龙阳路店,上海,饿了么,799,349,370,34,1256,91,13,13,0
2019/11/26,4636,蛙小辣,2001042552,蛙小辣-龙阳路店,上海,饿了么,698,302,317,22,2227,174,12,13,1
2019/11/27,4636,蛙小辣,2001042552,蛙小辣-龙阳路店,上海,饿了么,2986,1312,1361,125,5675,437,46,46,0
2019/11/28,4636,蛙小辣,2001042552,蛙小辣-龙阳路店,上海,饿了么,1929,864,870,158,4350,319,31,31,1
2019/11/29,4636,蛙小辣,2001042552,蛙小辣-龙阳路店,上海,饿了么,1367,584,645,110,3954,270,24,24,0
2019/11/30,4636,蛙小辣,2001042552,蛙小辣-龙阳路店,上海,饿了么,1459,658,647,89,5544,321,22,23,0
2019/12/1,4636,蛙小辣,2001042552,蛙小辣-龙阳路店,上海,饿了么,1215,494,596,97,5876,361,22,22,0
2019/12/2,4636,蛙小辣,2001042552,蛙小辣-龙阳路店,上海,饿了么,1268,511,622,98,4201,274,22,23,0
2019/12/3,4636,蛙小辣,2001042552,蛙小辣-龙阳路店,上海,饿了么,871,356,431,54,3956,235,16,15,1
2019/12/4,4636,蛙小辣,2001042552,蛙小辣-龙阳路店,上海,饿了么,1085,440,539,74,2392,189,17,19,0
2019/12/5,4636,蛙小辣,2001042552,蛙小辣-龙阳路店,上海,饿了么,416,163,211,39,1189,100,8,8,0
2019/12/6,4636,蛙小辣,2001042552,蛙小辣-龙阳路店,上海,饿了么,579,300,212,24,934,105,7,7,0
2019/12/7,4636,蛙小辣,2001042552,蛙小辣-龙阳路店,上海,饿了么,498,221,226,45,1224,116,8,8,0
2019/12/8,4636,蛙小辣,2001042552,蛙小辣-龙阳路店,上海,饿了么,327,131,162,20,1092,111,6,6,1
2019/11/6,4636,蛙小辣,2001053699,蛙小辣-大宁店,上海,饿了么,630,347,207,40,85,20,10,10,0
2019/11/7,4636,蛙小辣,2001053699,蛙小辣-大宁店,上海,饿了么,871,464,305,58,532,55,13,13,0
2019/11/8,4636,蛙小辣,2001053699,蛙小辣-大宁店,上海,饿了么,1252,622,492,92,2182,177,19,19,1
2019/11/9,4636,蛙小辣,2001053699,蛙小辣-大宁店,上海,饿了么,1988,963,805,128,4208,288,27,29,0
2019/11/10,4636,蛙小辣,2001053699,蛙小辣-大宁店,上海,饿了么,1229,626,464,85,1747,116,18,18,0
2019/11/11,4636,蛙小辣,2001053699,蛙小辣-大宁店,上海,饿了么,1656,683,814,62,1258,97,25,25,2
2019/11/12,4636,蛙小辣,2001053699,蛙小辣-大宁店,上海,饿了么,759,299,380,49,1008,107,12,12,0
2019/11/13,4636,蛙小辣,2001053699,蛙小辣-大宁店,上海,饿了么,588,214,319,26,1044,99,10,10,0
2019/11/14,4636,蛙小辣,2001053699,蛙小辣-大宁店,上海,饿了么,1291,514,655,63,1655,131,19,19,0
2019/11/15,4636,蛙小辣,2001053699,蛙小辣-大宁店,上海,饿了么,748,295,374,57,1916,138,12,12,0
2019/11/16,4636,蛙小辣,2001053699,蛙小辣-大宁店,上海,饿了么,990,362,536,60,2221,157,15,15,0
2019/11/17,4636,蛙小辣,2001053699,蛙小辣-大宁店,上海,饿了么,1180,446,618,73,2233,168,18,18,1
2019/11/18,4636,蛙小辣,2001053699,蛙小辣-大宁店,上海,饿了么,916,373,448,64,1478,135,16,15,1
2019/11/19,4636,蛙小辣,2001053699,蛙小辣-大宁店,上海,饿了么,1511,552,803,81,1199,138,25,25,0
2019/11/20,4636,蛙小辣,2001053699,蛙小辣-大宁店,上海,饿了么,1810,618,995,97,1616,176,31,32,0
2019/11/21,4636,蛙小辣,2001053699,蛙小辣-大宁店,上海,饿了么,2020,781,1027,144,1537,136,33,34,0
2019/11/22,4636,蛙小辣,2001053699,蛙小辣-大宁店,上海,饿了么,1564,675,720,102,1733,134,23,23,0
2019/11/23,4636,蛙小辣,2001053699,蛙小辣-大宁店,上海,饿了么,1555,584,804,100,4448,252,25,26,0
2019/11/24,4636,蛙小辣,2001053699,蛙小辣-大宁店,上海,饿了么,2835,1078,1446,227,5902,421,49,49,0
2019/11/26,4636,蛙小辣,2001053699,蛙小辣-大宁店,上海,饿了么,1403,524,739,42,1778,136,21,23,0
2019/11/27,4636,蛙小辣,2001053699,蛙小辣-大宁店,上海,饿了么,1213,462,629,11,669,51,18,18,0
2019/11/28,4636,蛙小辣,2001053699,蛙小辣-大宁店,上海,饿了么,816,292,441,15,505,55,13,14,0
2019/11/29,4636,蛙小辣,2001053699,蛙小辣-大宁店,上海,饿了么,1086,439,537,14,1074,68,15,16,0
2019/11/30,4636,蛙小辣,2001053699,蛙小辣-大宁店,上海,饿了么,891,317,482,5,4753,278,14,14,1
2019/12/1,4636,蛙小辣,2001053699,蛙小辣-大宁店,上海,饿了么,1703,606,923,15,5978,338,25,26,1
2019/12/2,4636,蛙小辣,2001053699,蛙小辣-大宁店,上海,饿了么,1865,645,1033,15,3358,208,31,31,0
2019/12/3,4636,蛙小辣,2001053699,蛙小辣-大宁店,上海,饿了么,503,215,234,9,791,64,7,7,1
2019/12/4,4636,蛙小辣,2001053699,蛙小辣-大宁店,上海,饿了么,387,162,183,3,831,66,7,7,0
2019/12/5,4636,蛙小辣,2001053699,蛙小辣-大宁店,上海,饿了么,1454,617,683,7,2718,203,22,22,0
2019/12/6,4636,蛙小辣,2001053699,蛙小辣-大宁店,上海,饿了么,1206,529,535,8,2190,194,18,19,0
2019/12/7,4636,蛙小辣,2001053699,蛙小辣-大宁店,上海,饿了么,510,189,267,5,683,104,9,9,0
2019/12/8,4636,蛙小辣,2001053699,蛙小辣-大宁店,上海,饿了么,1100,457,518,8,760,117,18,18,0
2019/11/8,4636,蛙小辣,2001104355,蛙小辣-宝山店,上海,饿了么,357,140,162,20,134,35,10,10,0
2019/11/9,4636,蛙小辣,2001104355,蛙小辣-宝山店,上海,饿了么,181,66,93,11,310,44,4,4,0
2019/11/10,4636,蛙小辣,2001104355,蛙小辣-宝山店,上海,饿了么,1806,796,801,131,1530,158,29,30,0
2019/11/11,4636,蛙小辣,2001104355,蛙小辣-宝山店,上海,饿了么,1619,625,824,107,1657,159,27,27,0
2019/11/12,4636,蛙小辣,2001104355,蛙小辣-宝山店,上海,饿了么,3120,1242,1542,231,2851,316,52,52,1
2019/11/13,4636,蛙小辣,2001104355,蛙小辣-宝山店,上海,饿了么,3041,1159,1556,199,3011,333,54,54,0
2019/11/14,4636,蛙小辣,2001104355,蛙小辣-宝山店,上海,饿了么,4033,1595,2004,313,3938,387,68,68,0
2019/11/15,4636,蛙小辣,2001104355,蛙小辣-宝山店,上海,饿了么,3637,1431,1815,296,3821,428,61,62,0
2019/11/16,4636,蛙小辣,2001104355,蛙小辣-宝山店,上海,饿了么,4230,1756,2001,336,4728,455,67,69,0
2019/11/17,4636,蛙小辣,2001104355,蛙小辣-宝山店,上海,饿了么,4271,1643,2194,281,4581,435,66,67,0
2019/11/18,4636,蛙小辣,2001104355,蛙小辣-宝山店,上海,饿了么,4332,1601,2278,274,3409,392,72,73,0
2019/11/19,4636,蛙小辣,2001104355,蛙小辣-宝山店,上海,饿了么,5140,2255,2317,345,3525,381,74,75,0
2019/11/20,4636,蛙小辣,2001104355,蛙小辣-宝山店,上海,饿了么,4169,1603,2121,327,3363,393,71,72,1
2019/11/21,4636,蛙小辣,2001104355,蛙小辣-宝山店,上海,饿了么,4434,1762,2189,284,3099,352,70,71,1
2019/11/22,4636,蛙小辣,2001104355,蛙小辣-宝山店,上海,饿了么,5185,2082,2549,335,4572,437,80,82,0
2019/11/23,4636,蛙小辣,2001104355,蛙小辣-宝山店,上海,饿了么,6095,2376,3077,409,5156,503,100,102,0
2019/11/24,4636,蛙小辣,2001104355,蛙小辣-宝山店,上海,饿了么,5781,2328,2839,392,5300,534,89,92,1
2019/11/25,4636,蛙小辣,2001104355,蛙小辣-宝山店,上海,饿了么,4473,1757,2237,132,3638,428,70,74,2
2019/11/26,4636,蛙小辣,2001104355,蛙小辣-宝山店,上海,饿了么,4842,1811,2507,95,3522,399,83,84,0
2019/11/27,4636,蛙小辣,2001104355,蛙小辣-宝山店,上海,饿了么,5535,2035,2915,265,4180,444,92,93,0
2019/11/28,4636,蛙小辣,2001104355,蛙小辣-宝山店,上海,饿了么,5086,1946,2601,385,3442,398,86,88,0
2019/11/29,4636,蛙小辣,2001104355,蛙小辣-宝山店,上海,饿了么,4785,1777,2502,314,4566,426,81,81,0
2019/11/30,4636,蛙小辣,2001104355,蛙小辣-宝山店,上海,饿了么,6327,2650,2985,435,6166,572,93,99,3
2019/12/1,4636,蛙小辣,2001104355,蛙小辣-宝山店,上海,饿了么,6766,2728,3318,393,5492,548,104,104,1
2019/12/2,4636,蛙小辣,2001104355,蛙小辣-宝山店,上海,饿了么,5001,1942,2522,309,3866,333,81,81,3
2019/12/3,4636,蛙小辣,2001104355,蛙小辣-宝山店,上海,饿了么,6025,2298,3080,378,3399,370,100,103,1
2019/12/4,4636,蛙小辣,2001104355,蛙小辣-宝山店,上海,饿了么,4497,1773,2248,325,3276,329,73,74,0
2019/12/5,4636,蛙小辣,2001104355,蛙小辣-宝山店,上海,饿了么,5426,1982,2863,358,3379,433,94,96,0
2019/12/6,4636,蛙小辣,2001104355,蛙小辣-宝山店,上海,饿了么,4435,1718,2230,279,4209,483,73,74,3
2019/12/7,4636,蛙小辣,2001104355,蛙小辣-宝山店,上海,饿了么,5027,2096,2391,319,3955,485,75,77,0
2019/12/8,4636,蛙小辣,2001104355,蛙小辣-宝山店,上海,饿了么,3930,1604,1898,266,3696,497,65,66,0
2019/12/9,4636,蛙小辣,2001104355,蛙小辣-宝山店,上海,饿了么,3592,1448,1773,247,3171,368,56,58,0
2019/12/10,4636,蛙小辣,2001104355,蛙小辣-宝山店,上海,饿了么,3491,1383,1745,217,3151,413,52,54,0
2019/12/11,4636,蛙小辣,2001104355,蛙小辣-宝山店,上海,饿了么,3675,1317,1969,271,3064,444,60,62,0
2019/12/12,4636,蛙小辣,2001104355,蛙小辣-宝山店,上海,饿了么,4127,1472,2218,309,2078,324,70,71,0
2019/12/13,4636,蛙小辣,2001104355,蛙小辣-宝山店,上海,饿了么,3593,1438,1756,241,1730,319,58,59,1
2019/12/14,4636,蛙小辣,2001104355,蛙小辣-宝山店,上海,饿了么,3721,1450,1884,260,2016,337,57,58,0
2019/12/15,4636,蛙小辣,2001104355,蛙小辣-宝山店,上海,饿了么,4024,1617,1978,278,3645,489,63,63,0
2019/12/16,4636,蛙小辣,2001104355,蛙小辣-宝山店,上海,饿了么,3534,1297,1848,286,3560,313,65,64,2
2019/12/17,4636,蛙小辣,2001104355,蛙小辣-宝山店,上海,饿了么,5475,2112,2772,401,4506,413,86,91,1
2019/12/18,4636,蛙小辣,2001104355,蛙小辣-宝山店,上海,饿了么,5005,1942,2531,379,5033,481,80,83,2
2019/12/19,4636,蛙小辣,2001104355,蛙小辣-宝山店,上海,饿了么,4972,1926,2526,356,4138,373,75,82,0
2019/12/20,4636,蛙小辣,2001104355,蛙小辣-宝山店,上海,饿了么,5385,1968,2852,353,5095,473,90,91,1
2019/12/21,4636,蛙小辣,2001104355,蛙小辣-宝山店,上海,饿了么,8351,3352,4116,568,9873,833,126,129,0
2019/12/22,4636,蛙小辣,2001104355,蛙小辣-宝山店,上海,饿了么,6175,2424,3093,407,6271,503,95,99,0
2019/12/23,4636,蛙小辣,2001104355,蛙小辣-宝山店,上海,饿了么,4914,1904,2499,334,4432,386,79,81,0
2019/12/24,4636,蛙小辣,2001104355,蛙小辣-宝山店,上海,饿了么,3985,1566,1985,233,4314,339,65,65,2
2019/12/25,4636,蛙小辣,2001104355,蛙小辣-宝山店,上海,饿了么,5323,2011,2748,89,4175,390,84,88,0
2019/12/26,4636,蛙小辣,2001104355,蛙小辣-宝山店,上海,饿了么,5227,2084,2600,81,3727,363,79,81,1
2019/12/27,4636,蛙小辣,2001104355,蛙小辣-宝山店,上海,饿了么,3436,1314,1744,26,3607,337,52,58,0
2019/12/28,4636,蛙小辣,2001104355,蛙小辣-宝山店,上海,饿了么,4675,1804,2362,38,5784,466,75,76,2
2019/12/29,4636,蛙小辣,2001104355,蛙小辣-宝山店,上海,饿了么,5055,1963,2552,67,4965,440,74,82,0
2019/12/30,4636,蛙小辣,2001104355,蛙小辣-宝山店,上海,饿了么,2312,897,1172,32,2372,196,35,38,0
2019/12/31,4636,蛙小辣,2001104355,蛙小辣-宝山店,上海,饿了么,1358,491,722,20,1706,154,24,24,1
2020/1/1,4636,蛙小辣,2001104355,蛙小辣-宝山店,上海,饿了么,3546,1350,1825,32,4169,361,52,57,1
2020/1/2,4636,蛙小辣,2001104355,蛙小辣-宝山店,上海,饿了么,2878,1069,1498,32,3196,257,48,50,0
2020/1/3,4636,蛙小辣,2001104355,蛙小辣-宝山店,上海,饿了么,4093,1596,2061,45,3355,303,62,65,1
2020/1/4,4636,蛙小辣,2001104355,蛙小辣-宝山店,上海,饿了么,4058,1574,2066,41,3551,339,57,65,0
2020/1/5,4636,蛙小辣,2001104355,蛙小辣-宝山店,上海,饿了么,3577,1368,1819,49,3418,335,58,60,0
2020/1/6,4636,蛙小辣,2001104355,蛙小辣-宝山店,上海,饿了么,2266,844,1181,32,2908,237,38,39,0
2020/1/7,4636,蛙小辣,2001104355,蛙小辣-宝山店,上海,饿了么,3735,1466,1867,31,2999,243,56,58,0
2020/1/8,4636,蛙小辣,2001104355,蛙小辣-宝山店,上海,饿了么,3300,1224,1729,45,2549,230,53,56,0
2020/1/9,4636,蛙小辣,2001104355,蛙小辣-宝山店,上海,饿了么,2757,986,1478,25,2679,231,46,47,0
2020/1/10,4636,蛙小辣,2001104355,蛙小辣-宝山店,上海,饿了么,3333,1246,1733,41,2939,274,53,55,2
2020/1/30,4636,蛙小辣,2001104355,蛙小辣-宝山店,上海,饿了么,2060,954,878,34,2922,253,25,27,0
2020/1/31,4636,蛙小辣,2001104355,蛙小辣-宝山店,上海,饿了么,1554,739,638,22,2757,201,22,22,0
2020/2/1,4636,蛙小辣,2001104355,蛙小辣-宝山店,上海,饿了么,2180,1002,939,59,3472,292,31,32,0
2020/2/2,4636,蛙小辣,2001104355,蛙小辣-宝山店,上海,饿了么,1260,548,567,19,3301,219,20,22,0
2020/2/3,4636,蛙小辣,2001104355,蛙小辣-宝山店,上海,饿了么,822,351,372,7,2195,143,13,14,0
2020/2/4,4636,蛙小辣,2001104355,蛙小辣-宝山店,上海,饿了么,675,327,273,7,1713,98,9,9,0
2020/2/5,4636,蛙小辣,2001104355,蛙小辣-宝山店,上海,饿了么,830,386,349,6,1829,118,13,13,0
2020/2/6,4636,蛙小辣,2001104355,蛙小辣-宝山店,上海,饿了么,366,141,179,3,1741,119,7,7,0
2020/2/7,4636,蛙小辣,2001104355,蛙小辣-宝山店,上海,饿了么,1292,605,534,14,1727,117,17,18,0
2020/2/8,4636,蛙小辣,2001104355,蛙小辣-宝山店,上海,饿了么,726,365,272,6,1567,107,10,10,0
2020/2/9,4636,蛙小辣,2001104355,蛙小辣-宝山店,上海,饿了么,1318,633,531,25,2234,173,17,17,0
2020/2/10,4636,蛙小辣,2001104355,蛙小辣-宝山店,上海,饿了么,1654,673,812,16,2370,175,23,24,0
2020/2/11,4636,蛙小辣,2001104355,蛙小辣-宝山店,上海,饿了么,1168,456,604,67,2439,185,14,16,0
2020/2/12,4636,蛙小辣,2001104355,蛙小辣-宝山店,上海,饿了么,1908,808,906,161,2323,186,23,26,0
2020/2/13,4636,蛙小辣,2001104355,蛙小辣-宝山店,上海,饿了么,1278,553,591,109,2372,181,15,17,0
2020/2/14,4636,蛙小辣,2001104355,蛙小辣-宝山店,上海,饿了么,1738,755,803,137,2843,224,18,22,0
2020/2/15,4636,蛙小辣,2001104355,蛙小辣-宝山店,上海,饿了么,1317,525,662,115,3154,260,18,19,0
2020/2/16,4636,蛙小辣,2001104355,蛙小辣-宝山店,上海,饿了么,1915,793,929,158,2483,204,23,26,0
2020/2/17,4636,蛙小辣,2001104355,蛙小辣-宝山店,上海,饿了么,1007,420,483,85,1356,107,14,14,0
2020/2/18,4636,蛙小辣,2001104355,蛙小辣-宝山店,上海,饿了么,1385,585,657,106,1537,137,18,19,0
2020/2/19,4636,蛙小辣,2001104355,蛙小辣-宝山店,上海,饿了么,1113,455,549,89,1579,145,15,16,1
2020/2/20,4636,蛙小辣,2001104355,蛙小辣-宝山店,上海,饿了么,1513,664,689,131,1688,147,20,20,0
2020/2/21,4636,蛙小辣,2001104355,蛙小辣-宝山店,上海,饿了么,1825,816,821,165,1756,155,21,23,1
2020/2/22,4636,蛙小辣,2001104355,蛙小辣-宝山店,上海,饿了么,1008,397,488,20,1832,172,13,14,0
2020/2/23,4636,蛙小辣,2001104355,蛙小辣-宝山店,上海,饿了么,764,307,378,19,1568,126,11,11,0
2020/2/24,4636,蛙小辣,2001104355,蛙小辣-宝山店,上海,饿了么,1154,464,553,16,1479,152,17,17,0
2020/2/25,4636,蛙小辣,2001104355,蛙小辣-宝山店,上海,饿了么,1388,553,684,20,2218,177,20,20,0
2020/2/26,4636,蛙小辣,2001104355,蛙小辣-宝山店,上海,饿了么,2324,989,1057,31,2432,223,31,32,0
2020/2/27,4636,蛙小辣,2001104355,蛙小辣-宝山店,上海,饿了么,1739,747,779,20,2174,184,21,22,0
2020/2/28,4636,蛙小辣,2001104355,蛙小辣-宝山店,上海,饿了么,1497,616,695,14,2311,178,19,22,0
2020/2/29,4636,蛙小辣,2001104355,蛙小辣-宝山店,上海,饿了么,1234,557,532,13,2389,204,14,14,0
2020/3/1,4636,蛙小辣,2001104355,蛙小辣-宝山店,上海,饿了么,1833,700,913,29,2334,180,24,29,0
2020/3/2,4636,蛙小辣,2001104355,蛙小辣-宝山店,上海,饿了么,1718,687,824,22,1573,147,23,25,0
2020/3/3,4636,蛙小辣,2001104355,蛙小辣-宝山店,上海,饿了么,2094,809,1054,27,1344,135,28,29,1
2020/3/4,4636,蛙小辣,2001104355,蛙小辣-宝山店,上海,饿了么,1423,531,735,32,1566,137,21,21,0
2020/3/5,4636,蛙小辣,2001104355,蛙小辣-宝山店,上海,饿了么,1104,411,561,18,1541,137,17,17,0
2020/3/6,4636,蛙小辣,2001104355,蛙小辣-宝山店,上海,饿了么,1756,670,887,28,1571,148,22,25,0
2020/3/7,4636,蛙小辣,2001104355,蛙小辣-宝山店,上海,饿了么,1242,446,658,16,1632,129,17,18,0
2020/3/8,4636,蛙小辣,2001104355,蛙小辣-宝山店,上海,饿了么,1034,322,591,24,1463,135,18,18,0
2020/3/9,4636,蛙小辣,2001104355,蛙小辣-宝山店,上海,饿了么,1248,434,670,25,1325,108,17,19,0
2020/3/10,4636,蛙小辣,2001104355,蛙小辣-宝山店,上海,饿了么,1033,347,571,20,1392,93,17,17,0
2020/3/11,4636,蛙小辣,2001104355,蛙小辣-宝山店,上海,饿了么,912,349,455,19,1265,100,12,13,0
2020/3/12,4636,蛙小辣,2001104355,蛙小辣-宝山店,上海,饿了么,2594,1184,1100,36,1322,105,30,32,0
2020/3/13,4636,蛙小辣,2001104355,蛙小辣-宝山店,上海,饿了么,1606,590,829,25,1843,158,26,26,1
2020/3/14,4636,蛙小辣,2001104355,蛙小辣-宝山店,上海,饿了么,1472,569,735,34,1847,141,18,22,0
